,Date,Open,High,Low,Close,NH20,NH60,NH200,NH250,NL20,NL60,NL200,NL250,diffNHNL20d,RatioNHNL200d,Threshold_line,diffShortNHNL,diffLongNHNL,diffShortLongNHNL,diffShortLongNHNL_MA120,Advanced,Unchanged,Declined,Total,AD Line
312,2022-02-21,1712.949951171875,1713.8699951171875,1692.1300048828125,1694.3199462890625,60,31,12,12,39,21,6,4,3.0927835051546393,0.7557773105755029,0.8151707207005866,10,6,4,1.9166666666666667,171,157,328,656,-46.1864115702959
313,2022-02-22,1681.239990234375,1691.6199951171875,1673.31005859375,1691.1199951171875,28,12,5,4,58,35,8,8,-4.418262150220913,0.7463980933015488,0.8129685000230295,-23,-3,-20,1.7083333333333333,219,168,265,652,-46.70812926130554
314,2022-02-23,1694.0699462890625,1700.3499755859375,1686.0899658203125,1696.449951171875,49,23,12,12,16,8,4,4,4.860088365243004,0.7422314266348822,0.8106968349010278,15,8,7,1.725,323,164,165,652,-45.72957126221925
315,2022-02-24,1683.9200439453125,1690.5,1656.6199951171875,1662.719970703125,33,18,8,8,151,87,31,24,-17.378497790868924,0.7307379493519311,0.8082628515903921,-69,-23,-46,1.2416666666666667,51,76,528,655,-48.21850782123501
316,2022-02-25,1676.1199951171875,1684.5,1670.1300048828125,1679.9000244140625,44,23,11,11,38,19,11,6,0.8836524300441826,0.7262507698647517,0.8058181845190728,4,0,4,1.1916666666666667,454,110,87,651,-46.4001826835585
317,2022-02-28,1678.050048828125,1690.6099853515625,1668.050048828125,1685.1800537109375,41,25,14,11,44,24,7,6,-0.4418262150220913,0.7283875220015037,0.8035373351115712,1,7,-6,1.0416666666666667,225,155,266,646,-46.91284291492086
318,2022-03-01,1694.949951171875,1701.68994140625,1690.8199462890625,1694.280029296875,48,30,19,17,28,17,9,7,2.9455081001472756,0.7361616922756741,0.8016049104274943,13,10,3,0.9833333333333333,334,165,158,657,-45.88316288507886
319,2022-03-02,1694.6400146484375,1699.5799560546875,1684.530029296875,1689.81005859375,37,32,17,14,44,27,17,13,-1.0309278350515463,0.7389394700534518,0.7998885351261333,5,0,5,0.9666666666666667,149,163,348,660,-46.98471389803575
320,2022-03-03,1701.260009765625,1705.5,1691.199951171875,1696.0799560546875,59,45,22,18,40,32,20,15,2.7982326951399115,0.7365585176724995,0.7982250698776825,13,2,11,0.975,283,170,200,653,-46.28802162955628
321,2022-03-04,1687.989990234375,1689.8900146484375,1671.699951171875,1671.719970703125,34,26,8,6,60,40,20,17,-3.829160530191458,0.7313204224344042,0.7965426791103061,-14,-12,-2,0.8583333333333333,104,129,419,652,-47.8446451945446
322,2022-03-07,1654.4300537109375,1655.18994140625,1616.0799560546875,1626.699951171875,13,8,2,2,271,167,78,57,-37.99705449189985,0.7150704224344042,0.7945731151403154,-159,-76,-83,0.11666666666666667,38,72,543,653,-50.474817854120026
323,2022-03-08,1622.030029296875,1633.5,1580.800048828125,1619.0999755859375,7,4,2,2,396,280,123,88,-57.29013254786451,0.6992656605296422,0.7923354392237916,-276,-121,-155,-1.1916666666666667,118,119,418,655,-52.05595668420422
324,2022-03-09,1626.719970703125,1643.8699951171875,1610.3399658203125,1643.6400146484375,12,9,3,2,33,23,13,9,-3.0927835051546393,0.6857239938629756,0.7898720688628236,-14,-10,-4,-1.2916666666666667,470,100,82,652,-50.09596072542883
325,2022-03-10,1652.989990234375,1659.2900390625,1643.3900146484375,1647.0799560546875,18,13,6,4,13,3,0,0,0.7363770250368189,0.6871128827518646,0.7874202725759293,10,6,4,-1.3583333333333334,302,160,186,648,-49.247139840665774
326,2022-03-11,1642.27001953125,1659.6700439453125,1637.9300537109375,1658.010009765625,24,13,6,5,13,4,3,2,1.6200294550810015,0.6830066025586279,0.7848686373196311,9,3,6,-1.3666666666666667,342,180,121,643,-48.14215365290679
327,2022-03-14,1656.3599853515625,1662.6600341796875,1651.9000244140625,1660.1500244140625,34,16,8,7,8,2,1,0,3.829160530191458,0.6817499888020141,0.7822874606171247,14,7,7,-1.3583333333333334,246,180,222,648,-47.77801537548615
328,2022-03-15,1656.780029296875,1663.3199462890625,1639.9000244140625,1644.3599853515625,23,14,7,6,11,6,1,0,1.7673048600883652,0.6796666554686808,0.7796406974948652,8,6,2,-1.3916666666666666,114,142,397,653,-49.184792180463035
329,2022-03-16,1655.010009765625,1668.949951171875,1653.8699951171875,1667.9200439453125,18,9,5,5,10,3,2,2,1.1782032400589102,0.674904750706776,0.7769145692932405,6,3,3,-1.375,419,146,85,650,-47.67744058128738
330,2022-03-17,1679.27001953125,1686.449951171875,1677.18994140625,1681.760009765625,29,16,7,7,2,0,0,0,3.976435935198822,0.6787509045529299,0.7742888684420435,16,7,9,-1.3,316,188,147,651,-46.731829723598075
331,2022-03-18,1684.1199951171875,1685.6800537109375,1677.1600341796875,1678.510009765625,28,13,8,8,6,3,2,1,3.240058910162003,0.6798035361318772,0.771722946668169,10,6,4,-1.225,212,196,239,647,-47.10204025500345
332,2022-03-21,1683.68994140625,1685.780029296875,1671.0799560546875,1673.8699951171875,38,25,16,15,11,6,3,1,3.976435935198822,0.6798035361318772,0.7692008845434176,19,13,6,-1.2583333333333333,191,178,278,647,-47.79920129777124
333,2022-03-22,1672.989990234375,1680.0,1670.550048828125,1677.8699951171875,32,12,5,5,6,2,2,0,3.829160530191458,0.6750416313699724,0.7665597747996185,10,3,7,-1.2833333333333334,234,185,230,649,-47.65255418274989
334,2022-03-23,1684.030029296875,1686.1400146484375,1676.8800048828125,1677.949951171875,45,18,5,5,6,2,1,0,5.743740795287187,0.6741157054440465,0.7638785415990292,16,4,12,-1.2166666666666666,239,204,207,650,-47.25746234409005
335,2022-03-24,1677.52001953125,1685.1199951171875,1675.18994140625,1680.8900146484375,38,20,7,7,9,3,2,1,4.270986745213549,0.6744120017403428,0.7612261782939768,17,5,12,-1.1333333333333333,204,190,256,650,-47.77923941229114
336,2022-03-25,1683.6700439453125,1685.4100341796875,1674.1199951171875,1676.800048828125,34,15,10,9,10,3,3,3,3.5346097201767304,0.6761214034497446,0.758633169214945,12,7,5,-1.0833333333333333,163,189,299,651,-48.62528283533999
337,2022-03-28,1678.1300048828125,1687.199951171875,1676.75,1684.300048828125,41,19,9,9,19,6,2,2,3.240058910162003,0.6764244337527748,0.7560452106409634,13,7,6,-1.05,292,202,154,648,-47.80078119455022
338,2022-03-29,1688.52001953125,1692.9000244140625,1686.8399658203125,1689.739990234375,50,19,9,7,11,4,2,2,5.743740795287187,0.6743745228793345,0.7533636691792818,15,7,8,-0.9166666666666666,247,189,210,646,-47.359491219471174
339,2022-03-30,1694.8399658203125,1702.6700439453125,1692.72998046875,1698.4000244140625,63,27,13,12,7,3,2,2,8.24742268041237,0.673386868558347,0.75066487542257,24,11,13,-0.925,278,203,166,647,-46.618532645836225
340,2022-03-31,1698.800048828125,1701.949951171875,1693.1600341796875,1695.239990234375,69,21,12,10,10,5,2,2,8.689248895434462,0.6725684161773946,0.747947618261978,16,10,6,-0.9416666666666667,217,185,250,652,-47.03974441542334
341,2022-04-01,1693.6700439453125,1701.989990234375,1690.699951171875,1701.31005859375,54,11,7,7,10,4,3,3,6.480117820324006,0.6701999951247629,0.7452347470662982,7,4,3,-1.05,238,206,212,656,-46.68533806004255
342,2022-04-04,1704.6400146484375,1706.77001953125,1699.8199462890625,1702.9300537109375,60,20,11,10,15,7,3,3,6.62739322533137,0.6712581961829639,0.7426166730487491,13,8,5,-1.1166666666666667,218,182,255,655,-47.13498880489874
343,2022-04-05,1705.8599853515625,1708.8900146484375,1698.3299560546875,1701.1800537109375,48,19,10,9,19,10,6,4,4.270986745213549,0.6675722987470665,0.7399799024500034,9,4,5,-1.25,141,199,313,653,-48.06235065444831
344,2022-04-07,1693.4599609375,1694.22998046875,1674.81005859375,1682.4100341796875,20,12,7,7,40,15,4,3,-2.9455081001472756,0.663892645067413,0.7373214868296127,-3,3,-6,-1.4833333333333334,118,157,376,651,-49.34020486851385
345,2022-04-08,1684.6600341796875,1690.5799560546875,1678.0699462890625,1686.0,34,15,11,11,38,11,3,3,-0.5891016200294551,0.6628464690212368,0.7346678812140318,4,8,-4,-1.7333333333333334,237,193,218,648,-49.02725416260333
346,2022-04-11,1683.449951171875,1685.949951171875,1675.949951171875,1678.4599609375,34,22,13,12,71,16,4,4,-5.44918998527246,0.6594457337271192,0.731966277232438,6,9,-3,-1.8833333333333333,126,127,395,648,-50.47693085069623
347,2022-04-12,1673.719970703125,1678.43994140625,1669.3599853515625,1674.3399658203125,28,18,12,12,101,25,6,5,-10.751104565537556,0.654380374249995,0.7291189760830882,-7,6,-13,-2.125,219,218,212,649,-50.29814754521265
348,2022-04-18,1669.0899658203125,1675.949951171875,1665.25,1668.06005859375,42,26,11,11,61,17,10,7,-2.7982326951399115,0.6469994218690426,0.7261182357802994,9,1,8,-2.158333333333333,263,173,210,646,-49.74624383880235
349,2022-04-19,1675.260009765625,1681.75,1673.9100341796875,1675.6199951171875,46,24,19,19,28,7,0,0,2.6509572901325478,0.6489994218690426,0.723184162144177,17,19,-2,-2.283333333333333,306,168,173,647,-48.859123639212285
350,2022-04-20,1678.5,1685.9000244140625,1675.5799560546875,1680.3499755859375,48,26,17,17,11,5,2,2,5.44918998527246,0.6551397727462355,0.7204840066367096,21,15,6,-2.308333333333333,261,183,200,644,-48.28334439407537
351,2022-04-21,1686.31005859375,1693.969970703125,1682.6500244140625,1690.550048828125,61,32,15,15,19,7,2,2,6.185567010309279,0.6598456550991768,0.7179733936129025,25,13,12,-2.3916666666666666,270,193,188,651,-47.63320563014021
352,2022-04-22,1686.260009765625,1690.5899658203125,1680.8599853515625,1690.5899658203125,56,28,18,17,26,9,2,1,4.418262150220913,0.6681789884325101,0.7157683361446507,19,16,3,-2.425,211,185,255,651,-48.11957908725413
353,2022-04-25,1677.550048828125,1683.06005859375,1672.989990234375,1675.3299560546875,57,27,16,16,60,17,6,5,-0.4418262150220913,0.6738187190722408,0.7138270272734811,10,10,0,-2.5,142,160,349,651,-49.25347250628181
354,2022-04-26,1681.739990234375,1685.4200439453125,1668.760009765625,1668.969970703125,53,29,14,14,52,13,6,5,0.14727540500736377,0.6827826830362047,0.7122678505344435,16,8,8,-2.525,164,165,322,651,-50.22907858914295
355,2022-04-27,1667.449951171875,1670.219970703125,1655.25,1661.8900146484375,24,11,7,7,138,48,21,19,-16.78939617083947,0.6797271274806491,0.710759599721332,-37,-14,-23,-2.7333333333333334,132,154,366,652,-51.45776789867357
356,2022-04-28,1663.1400146484375,1669.0400390625,1658.469970703125,1667.739990234375,37,23,11,10,51,20,11,9,-2.0618556701030926,0.6854562941473158,0.7095580618711832,3,0,3,-2.75,349,168,139,656,-50.343046610505155
357,2022-04-29,1667.81005859375,1673.5400390625,1666.8399658203125,1667.43994140625,42,25,8,8,30,13,4,3,1.7673048600883652,0.6882340719250936,0.7084444869839975,12,4,8,-2.683333333333333,233,191,231,655,-50.24098453788919
358,2022-05-03,1667.4100341796875,1668.5400390625,1649.5,1652.2900390625,26,12,5,3,119,37,11,6,-13.69661266568483,0.6813211931372148,0.707121701939685,-25,-6,-19,-2.75,90,125,436,651,-51.89810002753732
359,2022-05-05,1663.25,1667.1199951171875,1643.1700439453125,1643.300048828125,16,9,5,4,122,46,19,17,-15.61119293078056,0.6743767486927703,0.7055600700940255,-37,-14,-23,-2.808333333333333,156,184,310,650,-52.81047737953178
360,2022-05-06,1626.0799560546875,1634.6500244140625,1617.93994140625,1629.5799560546875,5,3,0,0,257,107,45,34,-37.11340206185567,0.6607403850564068,0.7036293628792908,-104,-45,-59,-3.25,124,150,376,650,-54.102326508565596
361,2022-05-09,1623.7099609375,1624.260009765625,1604.06005859375,1604.489990234375,11,6,3,2,276,154,73,60,-39.0279823269514,0.6458427242376933,0.7013762872435035,-148,-70,-78,-3.8666666666666667,74,97,482,653,-56.14273463100641
362,2022-05-10,1599.97998046875,1622.8199462890625,1592.6400146484375,1622.780029296875,11,10,5,3,195,124,64,54,-27.098674521354933,0.6322356388914776,0.6988631884853742,-114,-59,-55,-4.258333333333334,404,127,123,654,-54.6610759321152
363,2022-05-11,1621.3499755859375,1622.699951171875,1604.300048828125,1613.3399658203125,17,8,6,4,58,29,14,11,-6.0382916053019144,0.6205689722248109,0.6961324971346523,-21,-8,-13,-4.366666666666666,130,138,379,647,-55.99949548758905
364,2022-05-12,1607.280029296875,1607.8800048828125,1580.0999755859375,1584.52001953125,9,5,3,3,257,161,83,72,-36.52430044182621,0.6072614786847591,0.6931985327434481,-156,-80,-76,-4.991666666666666,70,81,497,648,-58.281450148218994
365,2022-05-13,1592.469970703125,1597.5799560546875,1578.1099853515625,1584.3800048828125,18,9,5,5,160,114,59,49,-20.913107511045656,0.5928772875082886,0.6899717272574726,-105,-54,-51,-5.491666666666666,300,133,219,652,-57.50396856519577
366,2022-05-17,1595.5999755859375,1615.47998046875,1590.9599609375,1614.489990234375,32,16,8,6,57,34,16,14,-3.681885125184094,0.5859328430638442,0.6866744708858288,-18,-8,-10,-5.666666666666667,457,103,90,650,-55.6254462326572
367,2022-05-18,1617.699951171875,1622.1700439453125,1607.31005859375,1620.3299560546875,35,13,7,7,18,11,6,5,2.503681885125184,0.583796090927092,0.6833903349220422,2,1,1,-5.691666666666666,343,159,154,656,-54.53859297669299
368,2022-05-19,1595.4300537109375,1611.6700439453125,1592.0999755859375,1605.97998046875,22,10,6,5,27,13,6,5,-0.7363770250368189,0.5848377575937587,0.6802686989582558,-3,0,-3,-5.816666666666666,113,145,395,653,-55.9283795967592
369,2022-05-20,1618.9200439453125,1626.1600341796875,1616.4599609375,1622.949951171875,32,13,9,7,21,8,3,2,1.6200294550810015,0.5885658277691973,0.6772812526352379,5,6,-1,-5.958333333333333,349,172,131,652,-54.80583088648582
370,2022-05-23,1627.7099609375,1635.3499755859375,1623.5999755859375,1635.280029296875,38,24,13,11,9,7,4,3,4.270986745213549,0.5881164813639684,0.6743441875758365,17,9,8,-5.966666666666667,298,187,168,653,-53.97427249304485
371,2022-05-24,1636.1199951171875,1636.969970703125,1625.9300537109375,1626.22998046875,32,21,12,11,7,5,5,4,3.681885125184094,0.5879764253415595,0.6714549135626782,16,7,9,-6.008333333333334,234,172,247,653,-54.24839748035998
372,2022-05-25,1632.1199951171875,1640.68994140625,1624.030029296875,1625.1800537109375,44,21,12,9,10,5,1,1,5.007363770250368,0.5922499296150637,0.6687294572133375,16,11,5,-6.075,219,188,249,656,-54.64680701680478
373,2022-05-26,1630.530029296875,1636.02001953125,1629.31005859375,1633.72998046875,47,23,12,9,13,6,1,1,5.007363770250368,0.6012242885894228,0.6663098938014687,17,11,6,-6.116666666666666,338,177,142,657,-53.597462652210574
374,2022-05-27,1643.1800537109375,1646.3699951171875,1632.6600341796875,1638.75,40,18,10,10,7,3,1,1,4.860088365243004,0.6038758037409379,0.6640039667532363,15,9,6,-6.15,246,189,221,656,-53.23472452715557
375,2022-05-30,1649.510009765625,1656.5400390625,1646.949951171875,1653.6099853515625,52,23,13,11,5,0,0,0,6.9219440353460975,0.6171236669888012,0.6621103953805175,23,13,10,-6.125,368,183,107,658,-52.04372567708494
376,2022-05-31,1654.27001953125,1663.52001953125,1649.5999755859375,1663.4100341796875,67,22,11,11,1,0,0,0,9.720176730486008,0.6254570003221345,0.6604304992214739,22,11,11,-5.85,286,176,199,661,-51.342636935391845
377,2022-06-01,1662.3199462890625,1664.9000244140625,1655.800048828125,1660.010009765625,73,30,14,13,4,3,2,2,10.1620029455081,0.6289292225443568,0.658772860897188,27,12,15,-5.066666666666666,199,185,277,661,-51.99021306119458
378,2022-06-02,1657.010009765625,1658.050048828125,1645.8900146484375,1647.6700439453125,52,21,11,11,5,4,2,2,6.9219440353460975,0.631722262837397,0.6570322037398834,17,9,8,-4.1,164,190,303,657,-52.843294939503735
379,2022-06-06,1650.4100341796875,1652.1099853515625,1636.0799560546875,1646.0799560546875,40,20,10,9,11,6,2,2,4.270986745213549,0.6372778183929526,0.6553378428788751,14,8,6,-3.5166666666666666,216,175,267,658,-53.381600361427694
380,2022-06-07,1644.219970703125,1645.4100341796875,1630.3699951171875,1631.9200439453125,51,24,11,11,14,7,3,3,5.44918998527246,0.641642897758032,0.6537559158803006,17,8,9,-3.475,143,171,344,658,-54.4626205514162
381,2022-06-08,1639.0999755859375,1641.0799560546875,1631.1199951171875,1636.8900146484375,52,25,11,10,12,5,1,0,5.891016200294551,0.6521587707739049,0.6524365550192924,20,10,10,-3.3916666666666666,311,190,158,659,-53.567608193725626
382,2022-06-09,1637.530029296875,1646.43994140625,1636.199951171875,1641.3399658203125,70,31,16,14,15,7,3,2,8.100147275405007,0.6657771918265366,0.6516150011758278,24,13,11,-3.35,202,191,265,658,-54.140430155595105
383,2022-06-10,1637.3599853515625,1640.8599853515625,1631.4300537109375,1632.6199951171875,36,18,6,5,20,8,3,3,2.3564064801178204,0.676621636270981,0.6512376007715168,10,3,7,-3.308333333333333,144,167,346,657,-55.236961483182675
384,2022-06-13,1611.8399658203125,1616.31005859375,1599.3399658203125,1600.06005859375,40,30,16,15,77,50,21,17,-5.44918998527246,0.6807038434781882,0.651153931598437,-20,-5,-15,-3.5083333333333333,64,63,530,657,-57.935340626298036
385,2022-06-14,1597.1700439453125,1605.530029296875,1590.75,1603.030029296875,20,16,9,9,76,50,14,12,-8.24742268041237,0.6705589159419564,0.6508780321516052,-34,-5,-29,-3.841666666666667,227,201,227,655,-57.935340626298036
386,2022-06-15,1605.5400390625,1606.31005859375,1589.280029296875,1593.5400390625,23,16,10,9,72,48,19,15,-7.216494845360825,0.6651949312676267,0.6505811709634219,-32,-9,-23,-4.116666666666666,171,164,320,655,-58.88561969216779
387,2022-06-16,1604.72998046875,1607.18994140625,1560.93994140625,1561.0999755859375,19,10,5,5,195,99,46,36,-25.920471281296024,0.6520141033809165,0.6500855728730702,-89,-41,-48,-4.583333333333333,50,86,517,653,-61.20247447655848
388,2022-06-17,1553.0699462890625,1567.8199462890625,1544.260009765625,1559.3900146484375,3,3,2,2,269,155,82,65,-39.175257731958766,0.6378275954444086,0.6493882552059991,-152,-80,-72,-5.175,254,163,237,654,-60.880514018450086
389,2022-06-20,1554.8399658203125,1563.969970703125,1549.97998046875,1559.2099609375,13,9,5,4,85,54,35,26,-10.603829160530191,0.62800616687298,0.6486066121421026,-45,-30,-15,-5.358333333333333,247,150,253,650,-61.07985066670562
390,2022-06-21,1568.6300048828125,1576.050048828125,1563.1400146484375,1574.52001953125,7,5,3,2,17,11,8,8,-1.4727540500736378,0.615884954751768,0.647558846312083,-6,-5,-1,-5.291666666666667,356,157,138,651,-59.90522441319217
391,2022-06-22,1571.3499755859375,1572.6600341796875,1551.4200439453125,1560.02001953125,8,5,4,3,77,48,26,15,-10.1620029455081,0.6047738436406569,0.6463083514372294,-43,-22,-21,-5.45,89,128,436,653,-61.54532272750755
392,2022-06-23,1564.2099609375,1565.530029296875,1555.52001953125,1557.6099853515625,11,6,5,5,86,60,33,27,-11.045655375552283,0.592931738377499,0.6448604881413231,-54,-28,-26,-5.683333333333334,183,182,291,656,-62.31354400710493
393,2022-06-24,1567.1400146484375,1570.6199951171875,1559.739990234375,1568.760009765625,8,4,2,1,58,33,17,12,-7.363770250368188,0.5827813624376492,0.6433228169924512,-29,-15,-14,-5.8,299,183,175,657,-61.49262193803975
394,2022-06-27,1577.8900146484375,1584.050048828125,1575.2900390625,1580.199951171875,12,6,3,3,18,12,8,7,-0.8836524300441826,0.5734379280942149,0.6416448540366205,-6,-5,-1,-5.708333333333333,343,168,144,655,-60.40748840114237
395,2022-06-28,1580.6800537109375,1596.27001953125,1576.75,1594.469970703125,10,5,4,4,10,8,4,3,0.0,0.5688082984645854,0.6398847923153579,-3,0,-3,-5.666666666666667,325,186,141,652,-59.41554222354435
396,2022-06-29,1588.030029296875,1590.050048828125,1582.52001953125,1586.1800537109375,12,6,3,3,24,14,8,6,-1.7673048600883652,0.560533240189527,0.6379583229276876,-8,-5,-3,-5.616666666666666,142,165,342,649,-60.51318482344125
397,2022-06-30,1587.8199462890625,1591.22998046875,1564.8199462890625,1568.3299560546875,15,7,5,4,72,46,29,22,-8.394698085419735,0.5493478569453203,0.6358403799808968,-39,-24,-15,-5.766666666666667,117,136,401,654,-61.952973940197566
398,2022-07-01,1571.18994140625,1575.77001953125,1563.3900146484375,1572.6700439453125,10,5,4,2,70,48,29,22,-8.836524300441827,0.5377316953291587,0.6335629995217271,-43,-25,-18,-5.958333333333333,240,193,219,652,-61.623964179429876
399,2022-07-04,1575.030029296875,1577.0999755859375,1559.6400146484375,1560.27001953125,18,10,5,5,145,100,68,56,-18.7039764359352,0.5244288033961297,0.6310803651023568,-90,-63,-27,-6.333333333333333,75,135,437,647,-63.255455738060306
400,2022-07-05,1566.510009765625,1569.9599609375,1539.3199462890625,1541.300048828125,16,6,5,4,292,206,144,115,-40.6480117820324,0.5107023732267465,0.6283825977198461,-200,-139,-61,-6.95,64,89,497,650,-65.44888025490859
401,2022-07-06,1539.6500244140625,1546.8399658203125,1530.4300537109375,1541.7900390625,6,2,1,1,273,193,148,120,-39.32253313696613,0.4991475633833461,0.6255317238574892,-191,-147,-44,-7.358333333333333,202,171,282,655,-66.13087459437907
402,2022-07-07,1545.3299560546875,1563.6500244140625,1542.75,1562.3699951171875,12,6,2,1,28,15,10,7,-2.3564064801178204,0.48883010306588576,0.6224912556388712,-9,-8,-1,-7.433333333333334,450,120,82,652,-64.38693585862899
403,2022-07-08,1568.5999755859375,1569.47998046875,1554.260009765625,1557.8699951171875,11,4,1,1,30,16,14,12,-2.7982326951399115,0.4795245475103302,0.6193571264515921,-12,-13,1,-7.508333333333334,143,149,359,651,-65.58693585862899
404,2022-07-11,1556.010009765625,1560.010009765625,1548.8699951171875,1557.4000244140625,15,6,0,0,42,25,14,10,-3.976435935198822,0.46891848690426957,0.616107557148873,-19,-14,-5,-7.675,225,205,216,646,-65.3779159543415
405,2022-07-12,1553.8299560546875,1556.9000244140625,1542.949951171875,1546.800048828125,10,7,2,2,47,31,24,22,-5.44918998527246,0.4571053000910828,0.612678537666704,-24,-22,-2,-7.791666666666667,161,202,284,647,-66.1563190183445
406,2022-07-14,1543.4000244140625,1550.3299560546875,1532.0799560546875,1536.8199462890625,10,7,3,3,83,68,50,42,-10.751104565537556,0.4453035982782822,0.60910950207589,-61,-47,-14,-8.1,119,156,374,649,-67.43076157164224
407,2022-07-15,1538.760009765625,1539.9599609375,1517.510009765625,1533.3699951171875,10,4,2,2,172,131,99,85,-23.85861561119293,0.43452252017047144,0.605445204507898,-127,-97,-30,-8.483333333333333,159,135,354,648,-68.6281852766906
408,2022-07-18,1539.1300048828125,1546.2900390625,1535.81005859375,1544.81005859375,14,7,3,1,33,24,16,14,-2.7982326951399115,0.4284239403876811,0.6018022798165419,-17,-13,-4,-8.566666666666666,358,167,127,652,-67.45558133673474
409,2022-07-19,1540.4200439453125,1541.550048828125,1520.77001953125,1533.4300537109375,9,3,1,0,74,45,34,26,-9.572901325478645,0.4122334641972049,0.5978561805220112,-42,-33,-9,-8.633333333333333,143,156,352,651,-68.6093621612776
410,2022-07-20,1542.5899658203125,1545.25,1535.52001953125,1539.3199462890625,11,4,2,2,18,12,9,7,-1.0309278350515463,0.4003514865257536,0.5936097090850032,-8,-7,-1,-8.508333333333333,276,203,169,648,-67.88513167039672
411,2022-07-21,1538.4000244140625,1547.8299560546875,1535.510009765625,1546.31005859375,19,8,3,2,30,25,17,16,-1.6200294550810015,0.38814560417281235,0.5890813749028971,-17,-14,-3,-8.5,310,198,142,650,-66.96631661526993
412,2022-07-22,1551.199951171875,1556.260009765625,1541.969970703125,1552.72998046875,21,7,4,4,12,8,6,4,1.3254786450662739,0.3798122708394791,0.5842752629430134,-1,-2,1,-8.308333333333334,266,192,194,652,-66.3555326969988
413,2022-07-25,1553.699951171875,1563.27001953125,1548.0999755859375,1560.31005859375,36,6,3,3,13,5,3,2,3.3873343151693667,0.3760243920516003,0.5793120241593359,1,0,1,-8.125,350,164,138,652,-65.22202112456185
414,2022-07-26,1563.1600341796875,1563.8399658203125,1551.9599609375,1553.1800537109375,21,4,2,2,18,11,8,7,0.4418262150220913,0.367691058718267,0.5740604970873703,-7,-6,-1,-7.833333333333333,143,186,320,649,-66.19491580754203
415,2022-07-27,1557.1099853515625,1576.780029296875,1555.6400146484375,1576.4100341796875,29,3,1,1,10,5,4,3,2.7982326951399115,0.36685772538493366,0.5688460070524417,-2,-3,1,-7.808333333333334,311,203,136,650,-65.26871759049834
416,2022-08-01,1584.9300537109375,1596.6600341796875,1581.22998046875,1593.239990234375,76,10,7,6,11,8,5,5,9.572901325478645,0.3682466142738225,0.5635591790545502,2,2,0,-7.366666666666666,397,135,119,651,-63.83899116664697
417,2022-08-02,1588.760009765625,1598.5400390625,1585.7099609375,1589.1600341796875,48,8,5,5,12,4,2,2,5.3019145802650955,0.3690402650674733,0.5582392822735898,4,3,1,-7.375,163,189,299,651,-64.68503458969582
418,2022-08-03,1590.52001953125,1597.739990234375,1586.489990234375,1594.72998046875,45,10,5,5,9,4,4,4,5.3019145802650955,0.37309119099339927,0.5531021155711928,6,1,5,-7.341666666666667,239,215,196,650,-64.23885741180112
419,2022-08-04,1599.9599609375,1604.8499755859375,1592.280029296875,1598.75,83,15,6,4,7,1,1,1,11.192930780559646,0.3839046830568913,0.5482609144772617,14,5,9,-7.308333333333334,280,190,183,653,-63.52621907214954
420,2022-08-05,1602.0400390625,1603.8599853515625,1595.8900146484375,1601.0899658203125,78,8,1,0,5,1,0,0,10.751104565537556,0.40057134972355796,0.5439247638883808,7,1,6,-7.35,245,188,216,649,-63.13450597122087
421,2022-08-08,1602.81005859375,1608.8800048828125,1589.6199951171875,1608.8699951171875,74,9,0,0,13,8,3,3,8.98379970544919,0.3999134549867158,0.5398259427341979,1,-3,4,-7.441666666666666,265,191,197,653,-62.539386935508965
422,2022-08-09,1608.9599609375,1620.97998046875,1606.47998046875,1618.800048828125,106,17,5,5,7,2,1,1,14.580265095729013,0.41259461440700573,0.53616525899279,15,4,11,-7.425,293,204,155,652,-61.71891711174497
423,2022-08-10,1616.4000244140625,1618.0699462890625,1606.0899658203125,1617.2099609375,61,14,5,4,17,10,6,6,6.480117820324006,0.4151703719827633,0.5327419489887558,4,-1,5,-7.475,162,156,335,653,-62.76863651616954
424,2022-08-11,1624.75,1626.280029296875,1612.6099853515625,1622.260009765625,83,22,8,8,27,16,5,5,8.24742268041237,0.42484538689033635,0.5297016807921822,6,3,3,-7.508333333333334,256,184,210,650,-62.26998969862365
425,2022-08-15,1621.199951171875,1630.1199951171875,1617.0,1625.25,101,26,12,12,30,14,5,4,10.456553755522828,0.43530800943935594,0.5270755261576999,12,7,5,-7.508333333333334,296,175,189,660,-61.49027529869599
426,2022-08-16,1629.43994140625,1632.8599853515625,1624.9200439453125,1629.949951171875,98,30,13,11,16,13,4,4,12.076583210603829,0.44249755192301604,0.5246849379720194,17,9,8,-7.458333333333333,214,174,272,660,-62.06597363239913
427,2022-08-17,1633.6500244140625,1642.1700439453125,1632.260009765625,1639.719970703125,90,22,7,5,10,7,3,2,11.782032400589102,0.44518985961532376,0.5223748341168233,15,4,11,-7.3,334,176,144,654,-61.02990108296853
428,2022-08-18,1638.739990234375,1641.31005859375,1630.989990234375,1636.0699462890625,69,20,7,6,11,7,4,4,8.541973490427099,0.447462586888051,0.5200852479383948,13,3,10,-7.0,237,193,225,655,-60.78119308128163
429,2022-08-19,1635.3499755859375,1638.75,1623.68994140625,1625.9200439453125,56,14,5,5,21,10,2,2,5.154639175257732,0.4468673487928129,0.5177236066221218,4,3,1,-6.958333333333333,157,176,319,652,-61.73788228749655
